,Order ID,Product,Quantity Ordered,Price Each,Order Date1,Street,city,Address,Total_price
127895,201896,34in Ultrawide Monitor,1.0,379.99,05/30/19,819 11th St, San Francisco, CA 94016,379.99
127896,201897,AA Batteries (4-pack),1.0,3.84,05/20/19,570 Main St, San Francisco, CA 94016,3.84
127897,201898,AA Batteries (4-pack),1.0,3.84,05/25/19,911 Church St, San Francisco, CA 94016,3.84
127898,201899,USB-C Charging Cable,1.0,11.95,05/25/19,652 Lakeview St, New York City, NY 10001,11.95
127899,201900,Lightning Charging Cable,1.0,14.95,05/04/19,341 Maple St, Portland, OR 97035,14.95
127900,201901,20in Monitor,1.0,109.99,05/02/19,554 Walnut St, Boston, MA 02215,109.99
127901,201902,AA Batteries (4-pack),2.0,3.84,05/28/19,807 Hill St, Dallas, TX 75001,7.68
127902,201903,Bose SoundSport Headphones,1.0,99.99,05/11/19,773 Dogwood St, San Francisco, CA 94016,99.99
127903,201904,Lightning Charging Cable,2.0,14.95,05/05/19,635 5th St, San Francisco, CA 94016,29.9
127904,201905,Wired Headphones,1.0,11.99,05/06/19,82 Wilson St, Los Angeles, CA 90001,11.99
127905,201906,Wired Headphones,1.0,11.99,05/22/19,775 South St, Seattle, WA 98101,11.99
127906,201907,AAA Batteries (4-pack),2.0,2.99,05/29/19,546 Lakeview St, San Francisco, CA 94016,5.98
127907,201908,AAA Batteries (4-pack),1.0,2.99,05/25/19,850 Ridge St, Dallas, TX 75001,2.99
127908,201909,Lightning Charging Cable,1.0,14.95,05/27/19,898 North St, Boston, MA 02215,14.95
127909,201910,AAA Batteries (4-pack),1.0,2.99,05/08/19,610 Hill St, New York City, NY 10001,2.99
127910,201911,Apple Airpods Headphones,1.0,150.0,05/06/19,586 Hickory St, Portland, OR 97035,150.0
127911,201912,Apple Airpods Headphones,1.0,150.0,05/08/19,801 Cedar St, Los Angeles, CA 90001,150.0
127912,201913,AAA Batteries (4-pack),2.0,2.99,05/01/19,705 Willow St, San Francisco, CA 94016,5.98
127913,201914,AA Batteries (4-pack),1.0,3.84,05/11/19,319 Lakeview St, San Francisco, CA 94016,3.84
127914,201915,AAA Batteries (4-pack),2.0,2.99,05/16/19,28 4th St, Atlanta, GA 30301,5.98
127915,201916,Wired Headphones,1.0,11.99,05/26/19,404 Cherry St, Boston, MA 02215,11.99
127916,201917,Google Phone,1.0,600.0,05/25/19,94 Jefferson St, Boston, MA 02215,600.0
127917,201917,USB-C Charging Cable,1.0,11.95,05/25/19,94 Jefferson St, Boston, MA 02215,11.95
127918,201918,USB-C Charging Cable,1.0,11.95,05/17/19,459 Meadow St, Boston, MA 02215,11.95
127919,201919,34in Ultrawide Monitor,1.0,379.99,05/31/19,967 Main St, Seattle, WA 98101,379.99
127920,201920,USB-C Charging Cable,1.0,11.95,05/13/19,744 10th St, San Francisco, CA 94016,11.95
127921,201921,AA Batteries (4-pack),1.0,3.84,05/28/19,279 Jackson St, Portland, OR 97035,3.84
127922,201922,Wired Headphones,1.0,11.99,05/16/19,572 Church St, New York City, NY 10001,11.99
127923,201923,Wired Headphones,2.0,11.99,05/29/19,834 14th St, Boston, MA 02215,23.98
127924,201924,27in FHD Monitor,1.0,149.99,05/24/19,146 Hickory St, New York City, NY 10001,149.99
127925,201925,Flatscreen TV,1.0,300.0,05/29/19,754 9th St, New York City, NY 10001,300.0
127926,201926,Bose SoundSport Headphones,1.0,99.99,05/08/19,288 Highland St, New York City, NY 10001,99.99
127927,201927,27in 4K Gaming Monitor,1.0,389.99,05/30/19,541 Johnson St, New York City, NY 10001,389.99
127928,201928,Google Phone,1.0,600.0,05/20/19,549 Jefferson St, Dallas, TX 75001,600.0
127929,201929,Lightning Charging Cable,1.0,14.95,05/22/19,525 North St, Portland, OR 97035,14.95
127930,201930,AAA Batteries (4-pack),1.0,2.99,05/10/19,471 River St, Portland, OR 97035,2.99
127931,201931,Flatscreen TV,1.0,300.0,05/11/19,133 7th St, New York City, NY 10001,300.0
127932,201932,Lightning Charging Cable,1.0,14.95,05/20/19,418 Meadow St, Boston, MA 02215,14.95
127933,201933,AA Batteries (4-pack),1.0,3.84,05/19/19,54 Adams St, San Francisco, CA 94016,3.84
127934,201934,Flatscreen TV,1.0,300.0,05/18/19,15 Ridge St, Los Angeles, CA 90001,300.0
127935,201935,Bose SoundSport Headphones,1.0,99.99,05/27/19,267 Ridge St, Portland, OR 97035,99.99
127936,201936,Lightning Charging Cable,1.0,14.95,05/13/19,148 Lake St, Los Angeles, CA 90001,14.95
127937,201937,AA Batteries (4-pack),1.0,3.84,05/30/19,345 1st St, Los Angeles, CA 90001,3.84
127938,201938,iPhone,1.0,700.0,05/10/19,168 Walnut St, San Francisco, CA 94016,700.0
127939,201939,Apple Airpods Headphones,1.0,150.0,05/23/19,676 Pine St, Boston, MA 02215,150.0
127940,201939,Flatscreen TV,1.0,300.0,05/23/19,676 Pine St, Boston, MA 02215,300.0
127941,201940,27in FHD Monitor,1.0,149.99,05/04/19,742 Hickory St, Boston, MA 02215,149.99
127942,201941,AA Batteries (4-pack),1.0,3.84,05/22/19,812 North St, Los Angeles, CA 90001,3.84
127943,201942,Apple Airpods Headphones,1.0,150.0,05/21/19,791 4th St, Dallas, TX 75001,150.0
127944,201943,27in 4K Gaming Monitor,1.0,389.99,05/26/19,179 5th St, New York City, NY 10001,389.99
127945,201944,AA Batteries (4-pack),1.0,3.84,05/25/19,198 11th St, Dallas, TX 75001,3.84
127946,201945,Lightning Charging Cable,1.0,14.95,05/25/19,945 Lake St, New York City, NY 10001,14.95
127947,201946,27in 4K Gaming Monitor,1.0,389.99,05/22/19,32 Willow St, Boston, MA 02215,389.99
127948,201947,LG Dryer,1.0,600.0,05/17/19,103 Washington St, Austin, TX 73301,600.0
127949,201948,AAA Batteries (4-pack),1.0,2.99,05/30/19,722 Jackson St, San Francisco, CA 94016,2.99
127950,201948,Lightning Charging Cable,1.0,14.95,05/30/19,722 Jackson St, San Francisco, CA 94016,14.95
127951,201949,Apple Airpods Headphones,1.0,150.0,05/20/19,338 Chestnut St, San Francisco, CA 94016,150.0
127952,201950,Lightning Charging Cable,1.0,14.95,05/15/19,412 Lakeview St, New York City, NY 10001,14.95
127953,201951,Apple Airpods Headphones,1.0,150.0,05/19/19,286 Meadow St, San Francisco, CA 94016,150.0
127954,201952,Lightning Charging Cable,1.0,14.95,05/24/19,857 Highland St, Boston, MA 02215,14.95
127955,201953,Apple Airpods Headphones,1.0,150.0,05/13/19,865 Highland St, Boston, MA 02215,150.0
127956,201954,AAA Batteries (4-pack),2.0,2.99,05/17/19,650 Maple St, New York City, NY 10001,5.98
127957,201955,Apple Airpods Headphones,1.0,150.0,05/13/19,565 6th St, San Francisco, CA 94016,150.0
127958,201955,AA Batteries (4-pack),1.0,3.84,05/13/19,565 6th St, San Francisco, CA 94016,3.84
127959,201956,27in 4K Gaming Monitor,1.0,389.99,05/11/19,51 West St, Los Angeles, CA 90001,389.99
127960,201957,AAA Batteries (4-pack),3.0,2.99,05/24/19,31 Main St, Austin, TX 73301,8.97
127961,201958,Wired Headphones,1.0,11.99,05/21/19,128 Main St, Portland, OR 97035,11.99
127962,201959,AAA Batteries (4-pack),2.0,2.99,05/23/19,373 Adams St, San Francisco, CA 94016,5.98
127963,201960,AA Batteries (4-pack),2.0,3.84,05/10/19,143 Ridge St, Seattle, WA 98101,7.68
127964,201961,Apple Airpods Headphones,1.0,150.0,05/28/19,753 Chestnut St, San Francisco, CA 94016,150.0
127965,201962,iPhone,1.0,700.0,05/20/19,694 2nd St, New York City, NY 10001,700.0
127966,201962,Wired Headphones,1.0,11.99,05/20/19,694 2nd St, New York City, NY 10001,11.99
127967,201963,AA Batteries (4-pack),1.0,3.84,05/21/19,747 Washington St, San Francisco, CA 94016,3.84
127968,201964,Google Phone,1.0,600.0,05/17/19,267 Maple St, Atlanta, GA 30301,600.0
127969,201965,iPhone,1.0,700.0,05/11/19,380 South St, New York City, NY 10001,700.0
127970,201966,iPhone,1.0,700.0,05/25/19,40 Dogwood St, San Francisco, CA 94016,700.0
127971,201967,USB-C Charging Cable,1.0,11.95,05/17/19,697 Cherry St, San Francisco, CA 94016,11.95
127972,201968,Macbook Pro Laptop,1.0,1700.0,05/12/19,578 Dogwood St, Portland, ME 04101,1700.0
127973,201969,Lightning Charging Cable,1.0,14.95,05/04/19,946 Wilson St, San Francisco, CA 94016,14.95
127974,201970,AA Batteries (4-pack),1.0,3.84,05/13/19,848 Johnson St, Boston, MA 02215,3.84
127975,201971,AA Batteries (4-pack),1.0,3.84,05/10/19,812 Park St, New York City, NY 10001,3.84
127976,201972,USB-C Charging Cable,1.0,11.95,05/26/19,788 Maple St, Boston, MA 02215,11.95
127977,201973,27in 4K Gaming Monitor,1.0,389.99,05/26/19,846 14th St, Seattle, WA 98101,389.99
127978,201974,ThinkPad Laptop,1.0,999.99,05/19/19,86 6th St, Seattle, WA 98101,999.99
127979,201975,iPhone,1.0,700.0,05/12/19,410 9th St, San Francisco, CA 94016,700.0
127980,201976,Lightning Charging Cable,1.0,14.95,05/25/19,428 10th St, Boston, MA 02215,14.95
127981,201977,USB-C Charging Cable,1.0,11.95,05/14/19,700 Center St, Dallas, TX 75001,11.95
127982,201978,USB-C Charging Cable,1.0,11.95,05/10/19,839 Adams St, Dallas, TX 75001,11.95
127983,201979,AA Batteries (4-pack),1.0,3.84,05/08/19,538 5th St, San Francisco, CA 94016,3.84
127984,201979,Wired Headphones,1.0,11.99,05/08/19,538 5th St, San Francisco, CA 94016,11.99
127985,201980,Wired Headphones,1.0,11.99,05/19/19,135 Lincoln St, Portland, OR 97035,11.99
127986,201981,Wired Headphones,1.0,11.99,05/22/19,209 Park St, Atlanta, GA 30301,11.99
127987,201982,Wired Headphones,1.0,11.99,05/16/19,504 Elm St, Dallas, TX 75001,11.99
127988,201983,AAA Batteries (4-pack),1.0,2.99,05/15/19,734 Hickory St, New York City, NY 10001,2.99
127989,201984,Lightning Charging Cable,1.0,14.95,05/29/19,85 Jefferson St, San Francisco, CA 94016,14.95
127990,201985,Apple Airpods Headphones,1.0,150.0,05/13/19,811 Jackson St, Los Angeles, CA 90001,150.0
127991,201986,USB-C Charging Cable,2.0,11.95,05/19/19,325 Forest St, Boston, MA 02215,23.9
127992,201987,Wired Headphones,1.0,11.99,05/28/19,717 Jackson St, New York City, NY 10001,11.99
127993,201988,USB-C Charging Cable,1.0,11.95,05/07/19,17 River St, New York City, NY 10001,11.95
127994,201989,Lightning Charging Cable,1.0,14.95,05/01/19,693 Ridge St, Boston, MA 02215,14.95
127995,201990,USB-C Charging Cable,1.0,11.95,05/04/19,791 10th St, Boston, MA 02215,11.95
127996,201991,AA Batteries (4-pack),1.0,3.84,05/20/19,327 Jackson St, Seattle, WA 98101,3.84
127997,201992,Lightning Charging Cable,1.0,14.95,05/19/19,912 Ridge St, San Francisco, CA 94016,14.95
127998,201993,Apple Airpods Headphones,1.0,150.0,05/06/19,477 11th St, San Francisco, CA 94016,150.0
127999,201994,LG Dryer,1.0,600.0,05/12/19,262 North St, New York City, NY 10001,600.0
128000,201995,AA Batteries (4-pack),1.0,3.84,05/25/19,650 Jackson St, San Francisco, CA 94016,3.84
128001,201996,Apple Airpods Headphones,1.0,150.0,05/13/19,114 Highland St, Austin, TX 73301,150.0
128002,201997,27in FHD Monitor,1.0,149.99,05/24/19,97 Pine St, Dallas, TX 75001,149.99
128003,201998,27in FHD Monitor,1.0,149.99,05/01/19,18 Wilson St, New York City, NY 10001,149.99
128004,201999,AAA Batteries (4-pack),4.0,2.99,05/26/19,654 Adams St, Los Angeles, CA 90001,11.96
128005,202000,AAA Batteries (4-pack),2.0,2.99,05/17/19,19 Church St, Los Angeles, CA 90001,5.98
128006,202001,Lightning Charging Cable,1.0,14.95,05/25/19,54 North St, San Francisco, CA 94016,14.95
128007,202002,Google Phone,1.0,600.0,05/21/19,288 14th St, Boston, MA 02215,600.0
128008,202003,iPhone,1.0,700.0,05/10/19,815 Willow St, Atlanta, GA 30301,700.0
128009,202004,Wired Headphones,1.0,11.99,05/17/19,507 Madison St, San Francisco, CA 94016,11.99
128010,202005,34in Ultrawide Monitor,1.0,379.99,05/19/19,25 12th St, Boston, MA 02215,379.99
128011,202006,AAA Batteries (4-pack),2.0,2.99,05/10/19,491 Center St, Austin, TX 73301,5.98
128012,202007,Lightning Charging Cable,1.0,14.95,05/31/19,72 Cedar St, Los Angeles, CA 90001,14.95
128013,202008,USB-C Charging Cable,1.0,11.95,05/06/19,540 Lincoln St, San Francisco, CA 94016,11.95
128014,202009,iPhone,1.0,700.0,05/10/19,371 Elm St, Portland, ME 04101,700.0
128015,202010,AA Batteries (4-pack),1.0,3.84,05/20/19,960 Church St, Seattle, WA 98101,3.84
128016,202011,Google Phone,1.0,600.0,05/15/19,653 2nd St, Dallas, TX 75001,600.0
128017,202012,Lightning Charging Cable,1.0,14.95,05/09/19,63 Lakeview St, Dallas, TX 75001,14.95
128018,202013,27in FHD Monitor,1.0,149.99,05/07/19,503 Hill St, Boston, MA 02215,149.99
128019,202014,AA Batteries (4-pack),1.0,3.84,05/25/19,256 Jackson St, Portland, ME 04101,3.84
128020,202015,AA Batteries (4-pack),1.0,3.84,05/01/19,396 South St, Boston, MA 02215,3.84
128021,202016,Bose SoundSport Headphones,1.0,99.99,05/13/19,759 12th St, Atlanta, GA 30301,99.99
128022,202016,iPhone,1.0,700.0,05/13/19,759 12th St, Atlanta, GA 30301,700.0
128023,202017,Bose SoundSport Headphones,1.0,99.99,05/30/19,270 Johnson St, New York City, NY 10001,99.99
128024,202018,AA Batteries (4-pack),1.0,3.84,05/17/19,554 5th St, Seattle, WA 98101,3.84
128025,202019,Bose SoundSport Headphones,1.0,99.99,05/27/19,978 Lake St, Atlanta, GA 30301,99.99
128026,202020,AAA Batteries (4-pack),1.0,2.99,05/29/19,218 Meadow St, San Francisco, CA 94016,2.99
128027,202021,Bose SoundSport Headphones,1.0,99.99,05/31/19,811 West St, San Francisco, CA 94016,99.99
128028,202022,AAA Batteries (4-pack),1.0,2.99,05/03/19,324 Hill St, Dallas, TX 75001,2.99
128029,202023,Wired Headphones,2.0,11.99,05/30/19,524 Hickory St, New York City, NY 10001,23.98
128030,202024,Bose SoundSport Headphones,1.0,99.99,05/28/19,492 Cherry St, Boston, MA 02215,99.99
128031,202025,USB-C Charging Cable,1.0,11.95,05/05/19,974 Jefferson St, San Francisco, CA 94016,11.95
128032,202026,Macbook Pro Laptop,1.0,1700.0,05/12/19,219 Highland St, Boston, MA 02215,1700.0
128033,202027,iPhone,1.0,700.0,05/10/19,523 8th St, New York City, NY 10001,700.0
128034,202028,Wired Headphones,1.0,11.99,05/17/19,167 Adams St, San Francisco, CA 94016,11.99
128035,202029,Flatscreen TV,1.0,300.0,05/29/19,229 Hill St, Los Angeles, CA 90001,300.0
128036,202030,Apple Airpods Headphones,1.0,150.0,05/20/19,41 7th St, Atlanta, GA 30301,150.0
128037,202031,Apple Airpods Headphones,1.0,150.0,05/20/19,868 Lakeview St, Portland, OR 97035,150.0
128038,202032,20in Monitor,1.0,109.99,05/23/19,805 Hickory St, Boston, MA 02215,109.99
128039,202033,Wired Headphones,1.0,11.99,05/29/19,64 Washington St, Dallas, TX 75001,11.99
128040,202034,AA Batteries (4-pack),2.0,3.84,05/15/19,647 14th St, San Francisco, CA 94016,7.68
128041,202035,27in FHD Monitor,1.0,149.99,05/09/19,195 Adams St, San Francisco, CA 94016,149.99
128042,202036,27in FHD Monitor,1.0,149.99,05/18/19,232 14th St, Dallas, TX 75001,149.99
128043,202037,27in 4K Gaming Monitor,1.0,389.99,05/13/19,413 Spruce St, Los Angeles, CA 90001,389.99
128044,202038,USB-C Charging Cable,1.0,11.95,05/23/19,575 Forest St, Boston, MA 02215,11.95
128045,202039,Apple Airpods Headphones,1.0,150.0,05/29/19,585 Maple St, San Francisco, CA 94016,150.0
128046,202040,AA Batteries (4-pack),2.0,3.84,05/08/19,965 Wilson St, Atlanta, GA 30301,7.68
128047,202041,Lightning Charging Cable,1.0,14.95,05/22/19,213 Cedar St, Austin, TX 73301,14.95
128048,202042,AAA Batteries (4-pack),1.0,2.99,05/07/19,524 9th St, Boston, MA 02215,2.99
128049,202043,AA Batteries (4-pack),1.0,3.84,05/05/19,152 Maple St, Austin, TX 73301,3.84
128050,202044,Lightning Charging Cable,1.0,14.95,05/11/19,11 Park St, Austin, TX 73301,14.95
128051,202045,AAA Batteries (4-pack),1.0,2.99,05/04/19,720 Elm St, Seattle, WA 98101,2.99
128052,202046,Lightning Charging Cable,1.0,14.95,05/15/19,400 Chestnut St, Seattle, WA 98101,14.95
128053,202047,Macbook Pro Laptop,1.0,1700.0,05/31/19,123 14th St, San Francisco, CA 94016,1700.0
128054,202048,34in Ultrawide Monitor,1.0,379.99,05/15/19,653 Adams St, San Francisco, CA 94016,379.99
128055,202049,iPhone,1.0,700.0,05/24/19,512 River St, Atlanta, GA 30301,700.0
128056,202050,ThinkPad Laptop,1.0,999.99,05/31/19,361 Park St, New York City, NY 10001,999.99
128057,202051,Wired Headphones,1.0,11.99,05/14/19,427 Jefferson St, Seattle, WA 98101,11.99
128058,202052,Apple Airpods Headphones,1.0,150.0,05/30/19,557 2nd St, Boston, MA 02215,150.0
128059,202053,Wired Headphones,1.0,11.99,05/28/19,714 Hickory St, Atlanta, GA 30301,11.99
128060,202054,AA Batteries (4-pack),3.0,3.84,05/24/19,144 Park St, Seattle, WA 98101,11.52
128061,202055,Flatscreen TV,1.0,300.0,05/31/19,461 Washington St, San Francisco, CA 94016,300.0
128062,202056,Wired Headphones,1.0,11.99,05/15/19,296 River St, Atlanta, GA 30301,11.99
128063,202057,34in Ultrawide Monitor,1.0,379.99,05/26/19,953 Wilson St, New York City, NY 10001,379.99
128064,202058,Bose SoundSport Headphones,1.0,99.99,05/21/19,870 Jefferson St, Los Angeles, CA 90001,99.99
128065,202059,AAA Batteries (4-pack),1.0,2.99,05/12/19,66 River St, Portland, OR 97035,2.99
128066,202060,27in 4K Gaming Monitor,1.0,389.99,05/04/19,253 Lincoln St, Los Angeles, CA 90001,389.99
128067,202061,LG Dryer,1.0,600.0,05/15/19,534 11th St, San Francisco, CA 94016,600.0
128068,202062,AA Batteries (4-pack),1.0,3.84,05/09/19,893 14th St, Boston, MA 02215,3.84
128069,202063,27in 4K Gaming Monitor,1.0,389.99,05/20/19,127 Meadow St, Seattle, WA 98101,389.99
128070,202064,USB-C Charging Cable,1.0,11.95,05/10/19,163 Hickory St, Dallas, TX 75001,11.95
128071,202065,AA Batteries (4-pack),1.0,3.84,05/26/19,872 Hill St, Atlanta, GA 30301,3.84
128072,202066,AA Batteries (4-pack),1.0,3.84,05/16/19,382 12th St, Portland, OR 97035,3.84
128073,202066,iPhone,1.0,700.0,05/16/19,382 12th St, Portland, OR 97035,700.0
128074,202067,AAA Batteries (4-pack),1.0,2.99,05/02/19,609 Dogwood St, New York City, NY 10001,2.99
128075,202068,Google Phone,1.0,600.0,05/24/19,628 Cherry St, Los Angeles, CA 90001,600.0
128076,202069,AA Batteries (4-pack),2.0,3.84,05/21/19,475 4th St, San Francisco, CA 94016,7.68
128077,202070,Wired Headphones,1.0,11.99,05/04/19,958 Park St, New York City, NY 10001,11.99
128078,202071,Apple Airpods Headphones,1.0,150.0,05/19/19,993 Park St, Los Angeles, CA 90001,150.0
128079,202072,AA Batteries (4-pack),2.0,3.84,05/09/19,125 Madison St, Dallas, TX 75001,7.68
128080,202073,iPhone,1.0,700.0,05/27/19,491 13th St, Austin, TX 73301,700.0
128081,202074,ThinkPad Laptop,1.0,999.99,05/29/19,477 Hill St, Seattle, WA 98101,999.99
128082,202075,Bose SoundSport Headphones,1.0,99.99,05/11/19,641 Church St, Austin, TX 73301,99.99
128083,202076,Lightning Charging Cable,1.0,14.95,05/01/19,44 2nd St, Portland, ME 04101,14.95
128084,202077,AAA Batteries (4-pack),1.0,2.99,05/13/19,497 Jefferson St, Portland, OR 97035,2.99
128085,202078,Bose SoundSport Headphones,1.0,99.99,05/23/19,423 Johnson St, Seattle, WA 98101,99.99
128086,202079,Wired Headphones,1.0,11.99,05/08/19,782 Pine St, Boston, MA 02215,11.99
128087,202080,Wired Headphones,1.0,11.99,05/08/19,364 Lake St, San Francisco, CA 94016,11.99
128088,202081,Wired Headphones,1.0,11.99,05/28/19,334 5th St, New York City, NY 10001,11.99
128089,202082,27in 4K Gaming Monitor,1.0,389.99,05/01/19,566 Spruce St, New York City, NY 10001,389.99
128090,202083,AA Batteries (4-pack),1.0,3.84,05/05/19,769 River St, New York City, NY 10001,3.84
128091,202084,27in FHD Monitor,1.0,149.99,05/25/19,119 Johnson St, Boston, MA 02215,149.99
128092,202085,USB-C Charging Cable,1.0,11.95,05/16/19,189 Center St, Atlanta, GA 30301,11.95
128093,202086,Apple Airpods Headphones,1.0,150.0,05/17/19,222 Elm St, Atlanta, GA 30301,150.0
128094,202087,USB-C Charging Cable,1.0,11.95,05/04/19,3 Maple St, New York City, NY 10001,11.95
128095,202088,AA Batteries (4-pack),1.0,3.84,05/17/19,395 1st St, Atlanta, GA 30301,3.84
128096,202089,Wired Headphones,1.0,11.99,05/22/19,549 Spruce St, New York City, NY 10001,11.99
128097,202090,Bose SoundSport Headphones,1.0,99.99,05/27/19,693 Madison St, Boston, MA 02215,99.99
128098,202091,Wired Headphones,1.0,11.99,05/25/19,152 Church St, Boston, MA 02215,11.99
128099,202092,27in FHD Monitor,1.0,149.99,05/14/19,707 North St, San Francisco, CA 94016,149.99
128100,202093,USB-C Charging Cable,1.0,11.95,05/10/19,968 Jefferson St, Los Angeles, CA 90001,11.95
128101,202094,Wired Headphones,1.0,11.99,05/16/19,684 River St, Los Angeles, CA 90001,11.99
128102,202095,Google Phone,1.0,600.0,05/15/19,757 Main St, Los Angeles, CA 90001,600.0
128103,202096,Lightning Charging Cable,1.0,14.95,05/18/19,974 Forest St, Los Angeles, CA 90001,14.95
128104,202097,Wired Headphones,1.0,11.99,05/11/19,398 Madison St, San Francisco, CA 94016,11.99
